artist_name,title,duration
"Alfredo Kraus","El Huésped Del Sevillano",181.83791
"Angelo Badalamenti","Blue Velvet - Mysteries of Love",131.86567
Audiovent,"Stalker (album version)",197.01506
"Andrés Cepeda",Armadillo,114.1024
"Anita Kerr","Conte Sulla Spiaggia",176.43057
Apocalyptica,Farewell,330.9971
Avalon,"In Christ Alone",305.42322
"Assorted Jelly Beans",www.mixeddznutz.a.j.b..com,203.36281
"Artie Fishel & The Promised Band","The Way You Look Tonight (Hoy Vey_ The Way You Look Tonight)",276.55791
"Ana Gabriel","Simplemente Amigos",212.94975
"A Split Second","Flesh - Jungle",360.88118
"April Stevens","I'm In Love Again",173.97506
"Amon Tobin",Reanimator,394.57914
"A Thousand Shades of Cold","For the Seraph",184.5024
Ashanti,Foolish,232.25424
Alexia,Goodbye,181.34159
"Arne Weise","Nu vänder året",170.4224
"Annotations of an Autopsy","Years Of Disgust",346.06975
"Alain Chamfort","Dans les ruisseaux",176.27383
"Alien Vampires","Evil Generation",294.32118
Apathy,"On Second Thought",344.97261
"Aretha Franklin","Soul Seranade [Live at the Olympia Theatre_ Paris_ May 7_ 1968]",195.18649
"Ann Charters","The Chrysanthemum",254.98077
"Amel Larrieux","Dear To Me (Album Version)",251.76771
"Arts & Decay",Rape,240.01261
"Abbey Lincoln","Afro Blue",197.58975
"AR Rahman","Ae Ajnabi (from the film 'Dil Se')",349.25669
"Axwell_ Ingrosso_ Angello_ Laidback Luke feat. Deborah Cox","Leave The World Behind",496.32608
"Art Brut","Bang Bang Rock & Roll",138.78812
Aftermath,"You Got Me",434.83383
"Amos Milburn","Hold Me_ Baby",170.05669
"Admiral Tibet","Old Nigger",203.98975
"Aesop Rock","Gun For The Whole Family",233.11628
"Abel Ramos",Louver,521.89995
"Ananda Shankar","Charging Tiger",250.5922
"All Saints","Lady Marmalade (Timbaland Remix)",243.90485
"Assorted Jelly Beans","Loadie Mission",117.73342
"Alice Coltrane","Galaxy In Turiya",594.46812
"Alex Bueno","Si Yo Pudiera",257.90649
"April Wine","Sign Of The Gypsy Queen",257.25342
"Asheru And Blue Black Of The Unspoken Heard","Smiley (The Woh_ Woh_ Song)",301.13914
Alias,"We Want It All",322.66404
"A Thousand Knives Of Fire","Leeds County Devil",230.60853
"Angelo Debarre","Double Bar",247.90159
Arcade,"Cry No More",320.49587
"Ah Cama-Sotz","Lord of Steel (Version II)",355.39546
"Antonis Remos","Mi Zitas Signomi (Taj Mahal)",296.48934
Angtoria,"Deity of disgust",299.54567
"Ananda Shankar","Metamorphosis (Album Version)",410.04363
"A Day At The Fair","Priscilla The Traveling Proton",197.04118
"Aylin Aslim",Keske,285.88363
"Alison Brown","Without Anastasia",191.00689
"Ana Laura","If You Ever Fall (prelude)",33.35791
"Aretha Franklin","Tracks Of My Tears  (LP Version)",176.90077
"Art Garfunkel",Woyaya,195.26485
"Ari Shine","Most Popular Girl in the World",210.96444
ATB,"Enigmatic Encounter",279.30077
Aborym,"Disgust And Rage (Sic Transit Gloria Mundi)",353.41016
Autopilot,"Lectro Rocket",361.42975
"Angélla Christie","I Surrender All",347.95057
"ANDY TIMMONS","Carpe Diem",242.1024
"Addiction Crew",Shove,217.3122
"Ashbury Heights","Eternity at an End",262.21669
Anjali,"Strawberry Mousse",238.91546
"Arthur Fiedler","O Bury Me Not on the Lone Prairie",217.18159
Adversus,"Krähen im Gewölk",286.58893
"Azalia Snail","Gilt Vatrine",167.78404
"Albert Pla","La Dejo O No La Dejo",404.74077
"Alton Ellis","It hurts me so",172.19873
Anti-Flag,"You Can Kill The Protestor_ But You Can't Kill The Protest",153.10322
"Adriana Calcanhotto","Seu Pensamento",203.49342
"Alberto Plaza","Sentencia (vivo)",244.21832
ATB,"Let U Go",426.50077
Aloha,"Everything Goes My Way",277.57669
"Altenberg Trio Wien","Trio for Violin_ Violoncello in E-Flat Major_ Op. 100 D 929 Unabridged Version: Allegro Moderato",1184.10404
"Argy Bargy","Don't Wanna Be Like You",203.85914
"Andi Sex Gang","Dying Fall",229.38077
"Amplified Heat","Heart Attack",210.38975
"Aline Khalaf","Di Leylah",402.07628
Alex,"Turnammo insieme",227.13424
"Aidan Moffat + The Best Ofs","My Goodbye",76.35546
"Antigone Rising","Jealousy and Human Kindness (Album Version)",234.55302
"Abigail Williams","Floods (Demo)",374.17751
"Abi Wallenstein","Killing Floor",286.24934
Augustana,"Hotel Roosevelt",230.73914
"Arturo Sandoval","Reggae mi lugar",295.00036
"Admiral Bailey","Della Move",232.9073
Accu,Jeep,241.42322
Airbourne,"Armed And Dangerous (Album Version)",252.94322
"Atlanta Rhythm Section","Jukin Also Includes San Antonio Rose",222.85016
A-Mei,"Joy For Tears",295.00036
"Alvin Stardust","Always And Forever",243.90485
Autopilot,Monomonk,299.80689
"Against All Authority","The Production Of Self Destruction",157.57016
"Alexandre Desplat","The Truth About Ruth",294.24281
"Alpha 5.20","Dans mon coeur",122.64444
"Alexis Korner","New Worried Blues",294.63465
"A.R.E. Weapons",Reggie,209.89342
"Adrian Gurvitz",Classic,220.57751
"Acid Reign","Move A Little",178.36363
Abracadabra,"Son las cosas del amor",142.13179
"Apache Indian","Arranged Marriage",270.65424
"A La Carte Brass & Percussion","Calcutta Cutie",378.77506
Alturas,"Color de miel",243.722
"Antonina Nezhdanova","Vsyo Tiho Vokrug i Temno (Everything Around is Dark and Silent)",169.69098
"Acorps de Rue","Macédoine",221.33506
Aloha,"I Never Use The Shoreway (LP Version)",243.12118
"Adriana Evans",Waiting,253.70077
"A Silent Film","Thirteen Times the Strength",243.22567
Ambitieux,Eagles,138.86649
"Asking Alexandria","Not The American Average (feat. NO)",278.83057
"Armchair Martian","Grey Suits (1999)",134.29506
"Alex Gopher",Aurora,343.19628
"Albert Hammond","Nothing's Gonna Stop Us Now",257.59302
"Aaron Neville","These Foolish Things",262.47791
"Above & Beyond Feat. Zoe Johnston","No One On Earth",559.62077
"Arthur Fiedler","A Hard Day's Night",137.87383
"Alcohol Funnycar",Napoleon,218.53995
"Aaron Carter featuring No Secrets","Stride (Jump On The Fizzy) featuring No Secrets",194.95138
Aeroc,Idiom,216.52853
"American Princes","Son Of California",188.55138
"Abraham Boba","Fuga de Alcatraz",214.04689
Autechre,Liccflii,297.92608
AM,"Hear Me Sing (Acoustic Version - Bonus Track)",199.20934
"Angus & Julia Stone","And The Boys",249.88689
"Angel Alanis_ Foursquare",Primavera,473.0771
"Anthony B","Good And Bad",209.8673
"Alicia Keys","No One",253.36118
"Anne Marie David","La Route Ensemble (our Last Song Together)",237.58322
"Antonio Machín","Negrito ¿De Que?",198.16444
"American Music Club","Away Down My Street (Album Version)",262.79138
Aceyalone,"Everything Changes (Feat. Mystic)",319.39873
"Ahmet Sisman",Tripper,446.1971
"Agenda of Swine","Lost In Apathy",129.98485
America,"5th Avenue",226.95138
"Alice Peacock",Bliss,230.19057
Anthrax,Contact,75.91138
Afenginn,"Valse Melankolika",359.6273
Attrition,"Dawn Is Near",318.51057
"Amalia Mendoza Con El Mariachi Vargas De Tecalitlan","Pa' Que Me Sirve La Vida",171.62404
"Andrae Crouch","What Ya Gonna Do",206.36689
"Adam Sandler","The Excited Southerner At A Job Interview (Album Version)",70.79138
Almamegretta,"Sciuoglie 'e cane",364.59057
"Angelica Vale","La Carcachita",190.22322
"All About Eve","Appletree Man",239.62077
Aloha,"Perry Como Gold (LP Version)",314.30485
"Amédé Ardoin","Valse De La Pointe D'eglise",184.842
"Amjad Ali Khan_ Amaan & Ayaan Ali Bangash","Raga Malkauns - Gat In Rupak Tal",756.00934
Aeoliah,"Unfolding Lotus",874.762
"Add N To (X)","All Night Lazy",259.52608
"Anal Cunt","Branscombe Richmond",94.92853
"As I Lay Dying","The Pain Of Separation",167.70567
"Ana Belén","Proposiciones Para Explicar La Muerte De Ana",117.44608
"Asem Shama",Metroman,359.73179
"Air Miami","Bubble Shield (demo no.2)",153.59955
"Andres Calamaro",Gaviotas,201.11628
"Alex Kidd (USA)","Digital Abyss",366.31465
"Amanda Lear",Nymphomania,207.93424
"Andy M. Stewart","Treorachadh / I Mourn For The Highlands",273.44934
Airiel,Stratosphere,413.70077
"Alex Kenji","Tropical Chicks",361.82159
"Acumen Nation","Fuck Yer Brains Out",426.81424
"Alesha Dixon","The Boy Does Nothing [Crazy Cousinz Remix]",260.15302
"Avril Lavigne","The Scientist",267.25832
"Alex Cortiz",Chrystalised,300.2771
"Alain Souchon","Sous Les Jupes Des Filles (Live)",290.37669
"Alfred Newman","Overture I'm Always Chasing Rainbows",109.26975
Audioslave,"Show Me How To Live",288.522
"Arbeid Adelt!","Melancholie (2006 Digital Remaster)",235.75465
Atman,"Slow Dance With the Goddess",389.74649
"Anton Barbeau","Backwards Noises",22.9873
Abilene,Solidarity,284.60363
Aqualung,"New Friend",241.52771
"Anthony Braxton","Composition No. 356 (Part 3)",1425.05751
"Amel Larrieux","Make Me Whole",272.29995
Afterhours,Ossigeno,298.37016
"Anthony Hamilton","Exclusively (LP Version)",399.41179
"Al Peco","Clash lascars vs bledhards",228.38812
Attrition,"The Second Hand. Mark Crumby remix",411.08853
"Andy Summers / Victor Biglione","Double Rainbow",274.20689
Adema,Speculum,212.1922
Air,"Alpha Beta Gaga (Mark Ronson Dub)",311.19628
"Alexis HK","Le Veuf",280.45016
"Albergo Intergalattico Spaziale",Stella,191.52934
"Abstract Vision","Crystal Source",231.36608
"Arthur Adams","Can't Wait To See You",153.75628
"Adam Freeland","Silverlake Pills",12.69506
Ark,Intro,39.94077
"Adequate Seven","Set Yr Sights",200.61995
"Allan Sherman","Beautiful Teamsters (LP Version)",164.80608
"At Vance","Live From The Sacred",305.05751
"Alice Russell","Two Steps",184.00608
"Avishai Cohen","Interlude In C# Minor",57.86077
"Alva Noto","Haliod Xerrox Copy 1",556.14649
Al-D,"Get Your Paper",322.42893
"AA Sound System",Harmony,201.89995
"Atomic Swing","Suburban Wing",269.06077
"Absolute Beginner","Fahr'n",255.39873
"Al Gromer Khan","A Hundred Moons",324.362
"Amen Dunes","Two Thousand Islands",202.60526
"Atrium Carceri",Incubation,178.6771
"Ana Torroja","Veinte Mariposas (Sobre La Obra Hidden Like A Secret)",183.92771
Altertango,"Oro Y Plata",307.61751
"Adolph Hofner","I'll Keep My Old Guitar",154.46159
"Andy Irvine","Creggan White Hare",280.63302
"Ann Christy","La Musique A Papa (Bonus Track)",175.33342
"Alexis Korner's Blues Incorporated",Roberta,139.12771
Alabama,"Gonna Have A Party",297.53424
Absolute,T.I.M.E,161.69751
Amorphis,"Dreams Of The Damned",288.9922
AUDIO.3,"MARCO C. - BURN? ER!",203.7024
"Andreas Dorau","An Irgend Einem Sonntag",246.12526
"Andres Calamaro","El gallego",105.97832
"Anne Linnet",Erindring,245.08036
"Aneta Langerova",Podzim,248.55465
Amaral,"Estrella De Mar (Estrella Fugaz)",244.03546
"Atahualpa Yupanqui","En Aquel Tiempo",158.35383
Adversus,"Dämmerung",259.23873
"Al Turner","Forever Love",251.97669
ALL:MY:FAULTS,Vergiftet,257.09669
"Atomic Rooster",S.L.Y.,293.01506
"Airwave featuring Didier Likeng","Sunshine In Your Heart",495.93424
"Amy Allison","Beautiful Night",113.24036
"Alberto Cortez","La Vejez",298.13506
"After 7","Not Enough Hours In The Night",267.17995
"A Perfect Murder","Disconnect (Album Version)",194.89914
"Andrae Crouch","All That I Have",214.30812
Asamov,"Help Me Sing",293.14567
"Ann Sexton","You're Gonna Miss Me - Original",188.15955
"Adam Ant","Puss 'n Boots",231.99302
"ATFC Feat. Lisa Millett","Bad Habit",316.682
"Active Sight","Times Goes By",483.63057
Aviron,"Snow View",483.81342
"Alif Tree",Aurevoir,368.8224
"Adam Ray","Teacher/Student Sex",72.25424
Alesana,"Interlude 3",46.34077
"Ayub Ogada","Wa Winjigo Ero",214.02077
"André Sardet","Uma Casa Nova - Ao Vivo",289.27955
Amari,"Conoscere Gente Sul Treno",262.13832
"Ant Banks Featuring The Dangerous Crew","Clownin' Wit Da Crew",221.54404
"Aerolineas Federales","La loncha",148.08771
Anggun,"I'M Your Mirror",219.97669
"Air Liquide","Superfreaky (Zyko Mix / Extended Play)",328.17587
"Abdelaziz Stati","Aîn Zora",554.81424
Amari,"30 Anni Che Non Ci Vediamo",340.50567
"Adam & The Ants","Stand And Deliver",189.12608
"Alex Fong","Zai Ni Yao Yuan De Fu Jin",233.45587
"Al Martino","Music Was My First Love/Cherokee/Moonlight Serenade/Don't Get Around Much/I'm Getting Sentimental/Tangerine/I Can't Get Started With You/In The Mood/When They Begin The Beguine/When The Saints Come Marching In",651.54567
"Ah Cama-Sotz","Vucub Caquix",350.95465
"Avril Lavigne","Girlfriend (Spanish Version - Clean)",216.16281
Atheist,"Piece of Time",272.66567
"Abi Wallenstein","Silver City",285.80526
"Akathistos Russian Choir","Decade 11 - Resurrection Of The Lord",158.27546
"Andy Jay Powell & Mike Nero Project","Handz Of Time (Mike Nero Mix)",393.37751
"Angela Johnson","Home Away from Home",266.16118
Anterior,Seraph,390.47791
"Alter Ego",Blank,449.43628
"Adriano Canzian","Amyl Nitrate (Christopher Kah Remix)",444.05506
"Avril Lavigne",Naked,208.74404
"Aretha Franklin","Willing To Forgive",248.47628
"Alexandre Desplat","Les Rêves",107.28444
"Assembly of Dust","Whistle Clock",452.64934
"Ahmad Jamal Trio","All Of You",197.98159
Astrix,"Life System",449.74975
"Ana Torroja y Miguel Bosé","Barco A Venus",247.35302
Ahleuchatistas,"Shell In Ogoniland",88.00608
"Antonija Sola","Reci mi please!",173.45261
"András Schiff","Allegro con brio [Sonata No. 21 C major op. 53 ""Waldstein""] (Ludwig van Beethoven)",648.48934
"Amon Amarth",Asator,184.00608
"Academy of St Martin-in-the-Fields/Sir Neville Marriner","Les Petits riens KAnh10/K299b (1990 Digital Remaster): Pantomime",155.55873
Amandine,"Blanche Neige Et Les 7 Nains",1424.90077
Aden,"Cause Of Your Tears",155.8722
"Aretha Franklin","God Bless The Child",184.05832
"Artie ""Blues Boy"" White","Lonely Lady",435.82649
"All Out War","Truth In The Age Of Lies (Album Version)",188.31628
"At The Gates","The Scar",121.23383
"Anita Lipnicka","Halfway Through",236.87791
"Auditory Canvas","Journey's Destination (Original Mix)",393.482
Afrojack,Mango,443.03628
Air,"Easy Going Woman",272.14322
"Altered Images","Think That It Might",170.13506
Altan,"The Roseville",141.47873
"Adriana Evans","Walking With The Night",239.49016
"Annett Louisan",Chancenlos,198.86975
"Anita Lipnicka I John Porter","For You (Live)",248.60689
ALO,"Empty Vessel",241.29261
Arkitekt,"Vintage Volume",218.22649
Aereogramme,"You're Always Welcome",308.94975
"Alec Empire","Nobody Gets Out Alive",334.10567
Attrition,"The Long Wait",588.14649
"Amen Dunes","Patagonian Domes",149.002
"Arcade Fire","Neighborhood #4 (Kettles)",289.72363
"Arthur Tracy","Laughing Irish Eyes",171.57179
"ANIBAL TROILO","La Vuelta Del Montonero",161.61914
"Alessandro Safina",Incanto,272.84853
"Artie Shaw & His Orchestra","The Donkey Serenade (Stereo Outtake Version from 'Dancing Co-Ed'_ 1939)",189.36118
"Ana Belén","Los Restos Del Naufragio",260.38812
"All Good Funk Alliance",Spinner,419.7873
"Andrea Centazzo","Isle of Man",245.41995
Aborym,"Antichristian Codec",30.79791
Avery,"Dreams In Scarlet",97.38404
Activator,Qt13,262.37342
"Aesthetic Perfection",Architect,304.92689
"Andrews Sisters","The Brooklynonga (feat. the Ritz Brothers)",212.63628
"Alan Jenkins and the Thurston Lava Tube",Bees,86.43873
"Angela Ro Ro","Arranca Essa Flor!",206.28853
Afterhours,"Male Di Miele (Live Elettrico)",164.98893
"Adelaide Ferreira","Ainda Te Sinto Tão Perto",243.04281
"Alice Cooper","Under My Wheels",224.10404
"Alex Fong","Hao Hao Lian Ai",220.78649
"Acker Bilk","Another day in paradise",260.96281
Aterciopelados,"Buena Estrella",203.98975
"Andrea Doria & Alex D'Elia",Summertime,500.81914
"Atomic Rooster","Throw Your Life Away",176.40444
Altmodisch,"The Road to Here",240.74404
"Art Pepper","Waltz Me Blues",175.5424
"Amos Lee","Supply & Demand",199.78404
"Alanis Morissette","You Oughta Know (Acoustic Album Version)",297.32526
"Abigail Washburn","Coffee's Cold",176.01261
Airlock,Escape,286.71955
Attrition,"Cosmetic Citizen. Stromkern remix",314.69669
"Amistades Peligrosas","Me Haces Tanto Bien",235.88526
"Adam F Featuring Pharoahe Monch","Last Dayz (Explicit) (Feat. Pharoahe Monch)",188.62975
"Alpa Gun","Mein Schicksal",218.46159
"Andrew Hill","Black Sabbath (2004 Digital Remaster)",384.54812
Alexia,"Come Tu Mi Vuoi (You Need Love)",237.60934
"Aaron Jerome","Late Night Mission (The Bump) feat Yungun",249.57342
"Armored Saint",Isolation,353.64526
Antaeus,"Olympic Anthem",233.74322
"Abigail Washburn","The Lost Lamb",223.18975
"Antonio Aguilar","Linda Morena",213.44608
Alphawezen,"El Nino",210.85995
Atjazz,"It's Complete [Mark Rae Remix]",330.05669
Amerie,"All I Have",248.58077
"Agnostic Front","So Pure To Me",120.97261
"Alfredo Gutierrez","Te Tengo Chequiada",205.322
Amerie,"Somebody Up There",285.85751
Anis,"Sitting On The Dock Of The Bay",168.54159
"Anita Ward","Ring My Bell (Funkstar De Luxe Remix)",298.762
"Ah Cama-Sotz","When The Devil Comes To You",297.40363
"Atomic Rooster","Introduction / Breathless",316.70812
Atom,"Plus 1",443.34975
"Azucar Moreno","40 Kilos De Besos",253.41342
"Alfredo Gutiérrez","La Cañaguatera",183.77098
"Audio Science","Two & A Half Orbits Later",595.43465
"Augustus Pablo","Jah Say Dub",233.32526
"Aaron Neville","This Is My Story/We Belong Together (Duet With Art Neville)",271.15057
"Absoluuttinen nollapiste","Piste ihmisessä",278.04689
"Archie Edwards","My Old Schoolmates",181.39383
Anjulie,Boom,194.63791
"Arthur Russell","I Forget And I Cant Tell (Ballad Of The Lights Pt. 1)",124.29016
"Aldo Nova","Hot Love",234.37016
"Armored Saint","Book Of Blood",280.45016
"Angela Strehli","Got A Right To Cry",202.60526
"Alan Cavé","365 jou",284.70812
Amanda,"Whole lotta love / I feel love",207.62077
Airlock,"Two Dreams",740.44036
Adagio,"Decrease Me",128.62649
"Alexander One",Girl,331.12771
"Animé","Same As Today",303.15057
"Analogue Minefield","Family Ties",252.23791
Aden,"River's Rising",140.69506
"A Golden Pony Boy","Big Apple",327.13098
"American Princes","Real Love",259.60444
"Anthony Braxton","Composition No. 106f",252.13342
"Airport Girl","Home On The Range",162.87302
Azymuth,"Estreito De Taruma",258.76853
"Alain Turban","On Est Tous Des Clowns",225.69751
"Annihilation Time",Splashback,219.19302
"American Bang","Good As Gold (Album Version)",150.62159
"Ambrose & His Orchestra","The Sun Has Got His Hat On",171.4673
Afrikaner,"Opera House",359.02649
"Adam Ant",Strip,270.94159
"Alexander Robotnick","Je T'Envoie",239.38567
"Across the Border",Loyalty,275.04281
"Ana Gabriel","Mar y Arena",198.84363
"Annette Hanshaw","That's You_ Baby",170.26567
"Al Martino","You Win Again",182.54322
"Arts & Decay","She Loves",245.21098
"Anne-Lie Rydé","Ännu En Förlorad Dag (Anyone Who Had A Heart) (2002 Digital Remaster)",296.93342
A-Ha,"Little Black Heart",273.47546
Amber,"This Is Your Night",232.48934
"Alkaline Trio","Take Lots With Alcohol",195.86567
Aromabar,Waiting,209.91955
Arcady,"The Blackhaired Lass_ The Flogging Reel_ Lord McDonald's Reel_ The Pinch of Snuf",210.12853
Afromental,"Fight For Your Life",164.72771
"Alessandro Safina","I Sussurri Del Mare",264.69832
"Ana Laura","Safe In You",208.22159
"Ashley Hutchings",Glorishears,173.24363
"Ahmad Jamal Trio","Spring Is Here",243.9571
"Andy Williams","This Nearly Was Mine",172.5122
"Ann Hampton Callaway","You Are My Sunshine",292.88444
"Ace of Base","Wheel Of Fortune (Original Club Mix)",240.56118
"Audra McDonald;Darius deHaas;Vivian Reed","Mamzell' Marie",102.26893
"After The Burial",Ometh,250.5922
Atoll,"Coup de coeur",277.9424
Aerosmith,"Chip Away The Stone",247.45751
"Artanker Convoy","On The Wire",291.97016
Alphabeat,"What Is Happening (Arnej Tech Dub Mix)",392.93342
